MariaDB [(none)]> select id,date,method,duration,substr(pacresponse,680,150) from sfc.requests where id>2400000 and method='cfdiTimbrar' and locate('No hay provee',respbody)>0 order by id limit 300;
+---------+---------------------+-------------+----------+--------------------------------------------------------------------------------------------------------------------------------------------------------+
| id      | date                | method      | duration | substr(pacresponse,680,150)                                                                                                                            |
| 2441966 | 2014-07-30 19:52:34 | cfdiTimbrar | 0.226    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441969 | 2014-07-30 19:52:52 | cfdiTimbrar | 0.255    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441972 | 2014-07-30 19:53:04 | cfdiTimbrar | 0.258    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441974 | 2014-07-30 19:53:17 | cfdiTimbrar | 0.236    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441976 | 2014-07-30 19:53:22 | cfdiTimbrar | 0.282    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441979 | 2014-07-30 19:53:38 | cfdiTimbrar | 0.222    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441980 | 2014-07-30 19:53:42 | cfdiTimbrar | 0.369    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441981 | 2014-07-30 19:53:45 | cfdiTimbrar | 0.324    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441982 | 2014-07-30 19:53:51 | cfdiTimbrar | 0.220    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441984 | 2014-07-30 19:53:54 | cfdiTimbrar | 0.184    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441985 | 2014-07-30 19:54:08 | cfdiTimbrar | 0.278    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441986 | 2014-07-30 19:54:08 | cfdiTimbrar | 0.243    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441987 | 2014-07-30 19:54:10 | cfdiTimbrar | 0.229    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441988 | 2014-07-30 19:54:11 | cfdiTimbrar | 0.272    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
